depth_m,b59_ang201,b60_ang201,b61_ang201,b62_ang201,b65_ang201,b67_ang201,b73_ang201,b74_ang201,b76_ang201,b78_ang201
1.91414,0.0295084,0.027927,0.02771,0.027207,0.0240874,0.0212073,0.0123578,0.0121843,0.0129284,0.013356
1.25578,0.0287562,0.0301336,0.0273524,0.0268021,0.0248164,0.0223156,0.0131608,0.0135818,0.0136953,0.0133523
1.44932,0.0273733,0.0267513,0.0257122,0.0247227,0.0222541,0.0214119,0.0136822,0.014541,0.0134333,0.0135476
1.71602,0.028353,0.0276197,0.0268318,0.0264525,0.0236433,0.021111,0.0125995,0.0131086,0.0126539,0.0125881
1.75565,0.0298504,0.0311104,0.0290251,0.0280253,0.0251039,0.0230735,0.0134894,0.0143482,0.0135555,0.0134849
1.7587,0.0310794,0.0308283,0.0291591,0.0295749,0.0262623,0.0236566,0.0146012,0.0149979,0.0140115,0.0136564
1.75565,0.0347236,0.0332125,0.0313355,0.0326325,0.0301555,0.0275082,0.0161769,0.0155393,0.0147128,0.0149027
1.8699501,0.0341476,0.0340417,0.0324615,0.0316497,0.0295134,0.026499,0.0148094,0.0153472,0.014437,0.0142245
1.90195,0.0295768,0.0287634,0.0284088,0.026884,0.0245278,0.0219093,0.0132453,0.0135457,0.0130949,0.0132928
1.24968,0.0292003,0.0302184,0.0280794,0.0274529,0.0256699,0.0226943,0.0133218,0.0140202,0.0134218,0.0132687
1.24054,0.0299868,0.028887,0.0282903,0.0274719,0.0259232,0.0229413,0.012852,0.0136103,0.0133795,0.013398
1.47422,0.0273345,0.0272959,0.0260709,0.0253113,0.0212598,0.0208565,0.0133764,0.0137272,0.0130352,0.0132304
1.7099299,0.0288759,0.0284087,0.02746,0.0265852,0.0241293,0.0214967,0.0124062,0.0130292,0.012629,0.0128697
1.75412,0.0305149,0.0304747,0.0282424,0.0283545,0.0251631,0.0227385,0.0136299,0.0139585,0.0132109,0.0132261
1.78308,0.030399,0.0297784,0.0288057,0.0279034,0.0252534,0.0227611,0.0130337,0.0131601,0.0134107,0.0133645
1.78918,0.0349763,0.0331586,0.0320344,0.0324533,0.0305802,0.0274707,0.016082,0.0156612,0.0151264,0.0151738
1.78918,0.0342618,0.0325909,0.0309526,0.031808,0.0305062,0.0269034,0.0154458,0.0154677,0.0149,0.0149973
1.8669,0.0337807,0.0335795,0.031864,0.0311614,0.0286943,0.0260577,0.0141238,0.0146973,0.0148047,0.0146199
1.88366,0.0299075,0.0300909,0.0282784,0.0280473,0.0258505,0.0226089,0.0141908,0.0142345,0.0136132,0.0134115
1.23444,0.0294372,0.0305362,0.0272495,0.0281556,0.0254949,0.023309,0.0124459,0.0136015,0.0135491,0.0133823
1.49657,0.0278348,0.0282161,0.0263343,0.0254718,0.0224607,0.0209526,0.0134967,0.0142412,0.0136271,0.0135292
1.72212,0.0281652,0.0264349,0.0261719,0.0257285,0.0222183,0.0205537,0.0120162,0.0120798,0.0119948,0.0119156
1.7465,0.0310369,0.0301019,0.0289533,0.0283358,0.0256947,0.022448,0.0130213,0.0137902,0.0133971,0.0131699
1.8227,0.0314993,0.0308055,0.0297075,0.0302212,0.0276046,0.0239385,0.014313,0.0141491,0.0141343,0.0137106
1.77546,0.0342618,0.0325909,0.0309526,0.031808,0.0305062,0.0269034,0.0154458,0.0154677,0.0149,0.0149973
1.87147,0.0339664,0.0335389,0.0321257,0.0316258,0.0285957,0.0266104,0.0142615,0.014995,0.0144772,0.0141943
1.97206,0.0299153,0.0293431,0.0281281,0.027128,0.0250595,0.0221089,0.013366,0.0138579,0.0131591,0.0129866
1.9873,0.0289586,0.0283259,0.0272672,0.0269684,0.0240409,0.021922,0.0131056,0.0136219,0.0135167,0.0130087
1.24663,0.0301678,0.0281129,0.0280614,0.0263721,0.0250957,0.0227383,0.0140861,0.0146157,0.014144,0.0139903
1.51282,0.0276874,0.0271719,0.0253837,0.0251839,0.0228302,0.0206135,0.0129835,0.0137025,0.013703,0.0136027
1.69774,0.0283835,0.0284051,0.0267477,0.0258601,0.0228321,0.0201663,0.0121486,0.0124059,0.0124536,0.0124381
1.7480299,0.0312162,0.0301488,0.0294077,0.0287368,0.0261975,0.023196,0.0130163,0.0147142,0.0137527,0.0132828
1.82575,0.0311251,0.0309188,0.0290504,0.0285627,0.0252277,0.0233527,0.0136058,0.0136056,0.0137309,0.013578
1.8288,0.0306113,0.0296324,0.0291256,0.0284587,0.0264469,0.0228767,0.0139157,0.0142097,0.0137648,0.0134132
1.78918,0.0333347,0.0325426,0.0318484,0.031053,0.0282642,0.0253913,0.0150823,0.0154922,0.014924,0.0146371
1.8745199,0.0328559,0.0334346,0.0311294,0.030303,0.0279423,0.0257662,0.0140437,0.0148152,0.0143711,0.0143173
1.85623,0.0336704,0.0328376,0.0319192,0.0308254,0.0289204,0.0258581,0.0144806,0.0149934,0.0144764,0.0143764
1.94462,0.0289586,0.0283259,0.0272672,0.0269684,0.0240409,0.021922,0.0131056,0.0136219,0.0135167,0.0130087
1.24968,0.0299647,0.0284119,0.0281586,0.026778,0.0253921,0.0224807,0.0135355,0.0144552,0.0139687,0.0136682
1.54381,0.0266613,0.0265317,0.0250416,0.025492,0.0223691,0.0205505,0.0129013,0.0132997,0.0131114,0.0134863
1.7465,0.0283835,0.0284051,0.0267477,0.0258601,0.0228321,0.0201663,0.0121486,0.0124059,0.0124536,0.0124381
1.74955,0.0307369,0.0300366,0.0290287,0.0287306,0.026538,0.0230485,0.0132435,0.0141856,0.0132228,0.0127982
1.81051,0.0309873,0.0293656,0.0285971,0.028198,0.0252442,0.0229155,0.0130409,0.0131211,0.0132621,0.0130006
1.7968,0.0329341,0.0329786,0.0310778,0.0307652,0.027952,0.0252485,0.0150178,0.0153358,0.0154456,0.0152109
1.86538,0.0318781,0.0336292,0.0299925,0.0295887,0.0278048,0.0249725,0.0135484,0.0130113,0.0139019,0.0138008
1.8989,0.0294655,0.0288829,0.0279102,0.0271644,0.0246663,0.0214353,0.0131948,0.0138737,0.0132765,0.01292
1.2710201,0.0294447,0.0281996,0.0275491,0.0261844,0.0248897,0.0216541,0.0126031,0.0137582,0.0139025,0.0134716
1.55753,0.0264861,0.0267696,0.0252031,0.0250259,0.0232238,0.0204786,0.0131915,0.0131046,0.0135277,0.0134145
1.57785,0.0264239,0.0270577,0.0256707,0.025431,0.0222709,0.0202984,0.0126031,0.0129238,0.013027,0.0129724
1.7526,0.028807,0.0283705,0.0262486,0.0262904,0.0231684,0.0210055,0.0125872,0.0127773,0.0131141,0.0124466
1.7480299,0.0301137,0.0300848,0.0286657,0.0279187,0.025849,0.0235714,0.0148575,0.0140048,0.0134902,0.01352
1.83947,0.0309873,0.0293656,0.0285971,0.028198,0.0252442,0.0229155,0.0130409,0.0131211,0.0132621,0.0130006
1.81356,0.0329709,0.0333195,0.0311813,0.0312808,0.0302335,0.0269708,0.0157272,0.0155909,0.01438,0.0145267
1.8349,0.0330727,0.0334169,0.0313038,0.0307638,0.028012,0.0255415,0.0145018,0.0145546,0.0141739,0.0141358
1.86538,0.0298837,0.0297079,0.0285192,0.0278914,0.0252956,0.0225559,0.0137445,0.0145393,0.0135369,0.0132827
1.24358,0.0295686,0.0280356,0.0280464,0.0263425,0.0251022,0.0222606,0.0132298,0.0141769,0.014122,0.0134329
1.5886199,0.0264239,0.0270577,0.0256707,0.025431,0.0222709,0.0202984,0.0126031,0.0129238,0.013027,0.0129724
1.75565,0.0277912,0.0262818,0.0264474,0.0253255,0.0226562,0.0206416,0.0118929,0.0122738,0.0133455,0.0125896
1.7465,0.0301315,0.0299185,0.027996,0.0283389,0.0255318,0.0225572,0.0134437,0.0135874,0.0136876,0.0131421
1.80137,0.0311371,0.0293451,0.0288789,0.0286771,0.0258121,0.0228655,0.0133384,0.0136517,0.0140461,0.0136069
1.85014,0.0328513,0.0328241,0.0310755,0.0306608,0.0294128,0.0259432,0.0149679,0.0153659,0.0141537,0.0142558
1.85776,0.0333224,0.0330729,0.0309895,0.0313164,0.0301869,0.0260203,0.0146397,0.0145159,0.0146911,0.0141499
1.83794,0.0309014,0.0300107,0.0282307,0.0278865,0.025928,0.0222408,0.0142831,0.0135207,0.0144006,0.0140837
1.26797,0.0286807,0.027573,0.0271995,0.0270822,0.0245213,0.021397,0.0132049,0.0128382,0.0136913,0.0133779
1.2710201,0.0291469,0.0278771,0.0276361,0.026692,0.0245959,0.0215117,0.012834,0.0130747,0.0137619,0.0133248
1.54229,0.027703,0.0270414,0.0268603,0.0252703,0.0226405,0.0207516,0.0132251,0.013435,0.0134373,0.0133573
1.57048,0.0280186,0.0273512,0.02603,0.0256285,0.0226522,0.0207289,0.0135145,0.0129179,0.0138795,0.0138182
1.74193,0.0284126,0.0286258,0.0267929,0.0272102,0.0247563,0.0210196,0.0128931,0.0136793,0.0135099,0.0130131
1.75565,0.0295814,0.029386,0.0280919,0.0277415,0.0264457,0.0226388,0.013788,0.0141875,0.012934,0.0133489
1.86538,0.0305007,0.030311,0.0284166,0.0282745,0.0263412,0.023298,0.0142613,0.0141933,0.0132174,0.0134679
1.85928,0.0335735,0.0323796,0.0322968,0.0310753,0.0288257,0.0264254,0.016188,0.0152704,0.0148533,0.0151857
1.86538,0.0321854,0.0325739,0.0301911,0.0308933,0.0279854,0.0249132,0.0140991,0.0139865,0.0135647,0.0134825
1.85928,0.029829,0.0302986,0.028575,0.0279141,0.024793,0.0227906,0.0131618,0.0139355,0.0135517,0.0129202
1.85928,0.0307485,0.0291887,0.0278887,0.0278076,0.0257227,0.021989,0.013823,0.0141823,0.0136737,0.0134526
1.2588201,0.0297371,0.029493,0.0277723,0.0277914,0.0249476,0.0226724,0.0136361,0.0133249,0.0135339,0.0135196
1.44841,0.0282273,0.02791,0.0269175,0.0270596,0.023555,0.0216888,0.0129786,0.0136547,0.0145652,0.0144925
1.50571,0.0276084,0.0270272,0.0255126,0.0254845,0.0221828,0.019969,0.0138786,0.01329,0.0126113,0.0128666
1.72212,0.0276355,0.0266489,0.0269824,0.0262382,0.0230798,0.0200348,0.0121691,0.0129692,0.0125733,0.0122696
1.77597,0.0303299,0.0299764,0.0286173,0.0286465,0.0259869,0.0233753,0.0136711,0.0144614,0.0135098,0.013296
1.82728,0.0330455,0.033524,0.0318298,0.0308746,0.0289493,0.0272175,0.0158968,0.0155071,0.0146229,0.014894
1.84404,0.0321854,0.0325739,0.0301911,0.0308933,0.0279854,0.0249132,0.0140991,0.0139865,0.0135647,0.0134825
1.8227,0.0302889,0.0307994,0.0285565,0.0284708,0.0256781,0.0231341,0.0138538,0.014098,0.0138462,0.0133672
1.2374901,0.0296169,0.0294628,0.0286954,0.0276859,0.0256714,0.0225374,0.0140052,0.0134383,0.0141649,0.0138045
1.64897,0.0292056,0.0285606,0.0270076,0.027467,0.0248873,0.0219947,0.012867,0.0139874,0.0138798,0.013143
1.78714,0.0301617,0.0296501,0.0280394,0.0282456,0.0249667,0.0228837,0.012986,0.0123793,0.0136252,0.0133353
1.84709,0.0330455,0.033524,0.0318298,0.0308746,0.0289493,0.0272175,0.0158968,0.0155071,0.0146229,0.014894
1.8409899,0.0317764,0.0298035,0.0303267,0.0287042,0.0264416,0.0236791,0.0133117,0.0136694,0.0129928,0.0132122
1.87757,0.0313347,0.0328515,0.0301815,0.0299339,0.0271013,0.0248234,0.0134427,0.0133323,0.0139617,0.0139867
1.81661,0.0308804,0.0306456,0.0287634,0.0291234,0.0257855,0.0230918,0.013703,0.014289,0.0145868,0.0139844
1.23139,0.0288289,0.0289309,0.0272987,0.0279548,0.0240802,0.0228473,0.013235,0.0134518,0.0138456,0.0135343
1.58953,0.0275065,0.0261717,0.0270727,0.026009,0.0233166,0.0201769,0.0129933,0.0130009,0.0121278,0.0120529
1.81813,0.0292441,0.0291119,0.0282719,0.0271104,0.0248155,0.0227652,0.0132974,0.0136097,0.0126059,0.0130652
1.8409899,0.0325667,0.031835,0.0303182,0.0306858,0.0281667,0.0263666,0.0144876,0.0148889,0.014888,0.0148172
1.89738,0.0310601,0.0305388,0.0300836,0.0289524,0.0264191,0.0234392,0.0127406,0.0134347,0.0136544,0.0133887
1.78308,0.0306531,0.0292505,0.0282861,0.0276403,0.0260164,0.0229654,0.0142782,0.0140868,0.0143743,0.0142177
1.27711,0.0292712,0.0284459,0.0273559,0.0275167,0.0240385,0.0229427,0.0130003,0.0137571,0.0135162,0.0132065
1.56058,0.028734,0.0282995,0.0268163,0.0275039,0.023051,0.0208671,0.0134905,0.0122114,0.0134646,0.0132025
1.84556,0.0289176,0.0293347,0.0275341,0.0264846,0.0247753,0.0225358,0.0133653,0.0138718,0.0132605,0.0130696
1.8318501,0.0322642,0.032662,0.0307152,0.0302496,0.027827,0.0253955,0.0151306,0.0146201,0.0145446,0.014758
1.88062,0.0319979,0.0313351,0.0299002,0.0293658,0.0270559,0.0254285,0.0148207,0.0147319,0.0138642,0.0137781
1.76174,0.0294341,0.0302298,0.0279681,0.0282472,0.0254854,0.0224308,0.0137461,0.014071,0.0138031,0.0132726
1.32283,0.0284213,0.0277167,0.0268001,0.0266414,0.0239308,0.0211179,0.0131812,0.0131634,0.0124738,0.0128356
1.54229,0.028734,0.0282995,0.0268163,0.0275039,0.023051,0.0208671,0.0134905,0.0122114,0.0134646,0.0132025
1.82118,0.0300172,0.0292481,0.0279224,0.027351,0.0252829,0.0223156,0.0135034,0.0148377,0.0141482,0.0138542
1.81508,0.0301477,0.0312113,0.0291019,0.0283676,0.0257889,0.0232356,0.013877,0.0139918,0.0131133,0.0131931
1.77851,0.0315647,0.0322373,0.0304258,0.0294363,0.0276274,0.024911,0.0149766,0.0139836,0.0140748,0.014219
1.78613,0.0315647,0.0322373,0.0304258,0.0294363,0.0276274,0.024911,0.0149766,0.0139836,0.0140748,0.014219
1.86233,0.0316251,0.0313328,0.0295119,0.0296046,0.0264613,0.0236695,0.013826,0.0146241,0.0138707,0.0136562
1.83794,0.0312109,0.0308327,0.0296423,0.0292836,0.0265722,0.0237051,0.013482,0.0145972,0.0137469,0.0134171
1.78308,0.0304204,0.0307002,0.0284607,0.0283418,0.0252146,0.0235002,0.014021,0.0139422,0.0141562,0.0135998
1.31521,0.0276992,0.0275678,0.0267603,0.0262393,0.0234731,0.0218314,0.0132339,0.0127583,0.0130575,0.0130365
1.57277,0.0282157,0.0276862,0.0265885,0.0268183,0.0229599,0.0211543,0.0122338,0.0130979,0.0133327,0.0127075
1.55753,0.0285265,0.0279974,0.0265788,0.0270082,0.0229122,0.0215757,0.0132669,0.0127742,0.0134082,0.0133126
1.8409899,0.0288406,0.0290928,0.0270902,0.0259048,0.0240633,0.0211416,0.0129753,0.0134001,0.0129752,0.0133488
1.80442,0.0303346,0.0297365,0.0280957,0.0281393,0.0264499,0.0224092,0.0140378,0.0144711,0.0138906,0.0136749
1.8028899,0.0323311,0.0323685,0.0311488,0.0300781,0.0278501,0.0247171,0.0150156,0.0150294,0.0146077,0.0145169
1.8409899,0.0312109,0.0308327,0.0296423,0.0292836,0.0265722,0.0237051,0.013482,0.0145972,0.0137469,0.0134171
1.78613,0.0300326,0.0281011,0.0289008,0.0284605,0.0260754,0.0229605,0.0135452,0.0136971,0.0142243,0.0140961
1.78918,0.0304221,0.0301912,0.0284086,0.0279819,0.0255864,0.023195,0.0140299,0.0138013,0.0137751,0.0134818
1.3258801,0.0276288,0.0271317,0.0261916,0.025599,0.023175,0.0212619,0.0117243,0.0126805,0.0137818,0.0132297
1.58496,0.0280594,0.0278137,0.0269806,0.0268787,0.0237796,0.020627,0.0128762,0.0130093,0.0137082,0.0135239
1.81661,0.0292117,0.0275668,0.0276293,0.0270278,0.0244775,0.0222564,0.0128321,0.0135787,0.0130513,0.0130166
1.80746,0.0294039,0.0300083,0.0278088,0.0272678,0.0259733,0.0223315,0.013515,0.0142675,0.0137573,0.013443
1.77394,0.0321384,0.0320313,0.0309732,0.0295887,0.028802,0.0251271,0.0151288,0.0154081,0.0142047,0.0140908
1.87757,0.0309099,0.0301473,0.0294398,0.0297076,0.0262655,0.0235066,0.0142296,0.01427,0.0136524,0.0135631
1.77241,0.0308575,0.0297018,0.0295995,0.0285291,0.0262608,0.0234877,0.0140531,0.0142715,0.0137037,0.0135525
1.30302,0.0282234,0.0278505,0.0266203,0.0260862,0.0228732,0.0216489,0.0131662,0.0133204,0.0120832,0.0123145
1.6337301,0.0281459,0.0283356,0.026496,0.0249537,0.0234844,0.0209678,0.0122092,0.0130626,0.0121888,0.0123055
1.62154,0.027583,0.0278816,0.0265654,0.0269077,0.022688,0.0209543,0.0125008,0.013045,0.0136612,0.0133417
1.80137,0.029452,0.0285699,0.0275021,0.0272547,0.0246142,0.0220961,0.0127891,0.0134836,0.0129914,0.0130822
1.81661,0.0304808,0.0293329,0.0283603,0.028155,0.0259752,0.0224354,0.0137596,0.0146101,0.0138056,0.0137572
1.80137,0.0330441,0.0322072,0.0309079,0.0296909,0.0287686,0.0257154,0.0141891,0.0140986,0.0143596,0.014165
1.87604,0.0318866,0.0315431,0.0300073,0.0302104,0.0275831,0.0239154,0.0139338,0.0145403,0.0145049,0.0139594
1.7465,0.0302396,0.0289372,0.0289693,0.0283063,0.0257775,0.0233411,0.0141696,0.0135983,0.0138252,0.013728
1.3136899,0.0281027,0.0279726,0.0261418,0.0264997,0.0235536,0.0212861,0.0124735,0.0123568,0.0122086,0.012129
1.63982,0.028207,0.0272308,0.026411,0.0254989,0.0224992,0.0212352,0.0136797,0.0136947,0.0133334,0.0134274
1.63678,0.0280989,0.0275058,0.0269298,0.0249214,0.0230088,0.0209124,0.0138523,0.0141067,0.0134142,0.0134938
1.61849,0.0268852,0.0270061,0.0250176,0.025576,0.0220593,0.0198255,0.0127652,0.0130149,0.0127041,0.0129311
1.68554,0.0272053,0.02592,0.0248905,0.0246346,0.0210511,0.019855,0.0126371,0.0122738,0.0127109,0.0124985
1.70078,0.0270598,0.02689,0.0252248,0.0252469,0.0234207,0.0205058,0.0133841,0.0124074,0.0127639,0.0125074
1.69164,0.0270598,0.02689,0.0252248,0.0252469,0.0234207,0.0205058,0.0133841,0.0124074,0.0127639,0.0125074
1.70078,0.0272107,0.0262575,0.0257824,0.0256303,0.0231938,0.020384,0.0132784,0.0128801,0.0131252,0.0130221
1.72517,0.026992,0.0265773,0.0257038,0.0251597,0.0231043,0.0201567,0.0119247,0.0128777,0.0131157,0.0128053
1.73736,0.028015,0.0280142,0.0265729,0.0254125,0.0229509,0.0204457,0.013205,0.0140111,0.0136801,0.013193
1.67945,0.0283318,0.0283525,0.0267568,0.0261745,0.0235064,0.0209263,0.0131306,0.0141411,0.013295,0.0130384
1.66421,0.0286413,0.0276742,0.0273778,0.0264621,0.0237826,0.0217374,0.0132368,0.0130736,0.0126653,0.0126493
1.6428699,0.0285862,0.0280521,0.0266554,0.0256947,0.0227196,0.0210548,0.0129988,0.0130117,0.0125976,0.0128934
1.79527,0.0290491,0.0285565,0.0266824,0.0260348,0.0244862,0.0200085,0.0133347,0.0128808,0.0120881,0.0121702
1.85014,0.0290491,0.0285565,0.0266824,0.0260348,0.0244862,0.0200085,0.0133347,0.0128808,0.0120881,0.0121702
1.79222,0.0295839,0.0294555,0.0278076,0.0270921,0.02479,0.0224973,0.0131831,0.0143291,0.0136847,0.0138085
1.81356,0.0322696,0.0325863,0.0299917,0.0300451,0.0284409,0.02505,0.0145279,0.0147812,0.0132352,0.0135295
1.83794,0.0304753,0.0300441,0.0283063,0.0286938,0.0258222,0.0228303,0.0134794,0.0135545,0.0135565,0.0137192
1.73888,0.0304387,0.028603,0.0283657,0.0280642,0.0260161,0.0228716,0.0142111,0.0134389,0.0138298,0.0135883
1.34417,0.027037,0.028126,0.0264011,0.0252895,0.0229014,0.0201839,0.0121223,0.0125478,0.0130115,0.012964
1.59106,0.0277066,0.0259359,0.026105,0.0260225,0.0232246,0.0206836,0.013891,0.013582,0.0141841,0.0138544
1.60934,0.0277066,0.0259359,0.026105,0.0260225,0.0232246,0.0206836,0.013891,0.013582,0.0141841,0.0138544
1.6931601,0.0282013,0.0286729,0.0270488,0.0256305,0.023029,0.0211315,0.013639,0.0140015,0.0133572,0.0131275
1.70078,0.027166,0.0282196,0.0269085,0.0266606,0.024147,0.0202831,0.0137972,0.01343,0.0136915,0.0135329
1.71298,0.0277897,0.0281399,0.026155,0.0264323,0.0236583,0.0205328,0.0139961,0.013316,0.0125274,0.012811
1.7099299,0.0278587,0.0269004,0.0266204,0.026538,0.0229675,0.0200727,0.0131107,0.0127683,0.0123343,0.0126227
1.80442,0.0297657,0.0299482,0.0271439,0.0269565,0.0261568,0.0220197,0.013578,0.0138996,0.0138743,0.0134036
1.7647901,0.0312509,0.0300974,0.0280596,0.0274337,0.0253794,0.0218039,0.0138579,0.0140918,0.0125354,0.0127481
1.80899,0.03255,0.0325409,0.0309359,0.0305414,0.0282217,0.0260298,0.0140521,0.0143885,0.0139283,0.0138366
1.90195,0.0302791,0.0293829,0.0283941,0.0282298,0.0262185,0.0231137,0.0138699,0.0136783,0.0133935,0.0134202
1.92024,0.0302791,0.0293829,0.0283941,0.0282298,0.0262185,0.0231137,0.0138699,0.0136783,0.0133935,0.0134202
1.78918,0.0311063,0.0300943,0.0292918,0.0290009,0.025883,0.0228181,0.0136648,0.0145487,0.0138834,0.014197
1.35331,0.0279842,0.0279342,0.0276028,0.0257314,0.0233435,0.021174,0.0123306,0.0131438,0.0131593,0.0130215
1.50266,0.0278195,0.0270392,0.0254831,0.0251983,0.0221751,0.020869,0.0142642,0.0140472,0.0134634,0.0133988
1.54838,0.0275656,0.0276101,0.0257566,0.0259151,0.0234245,0.0213226,0.014468,0.0140515,0.0141916,0.0137426
1.80137,0.0288285,0.0284055,0.0263075,0.0256301,0.0226943,0.0205916,0.0125462,0.0130702,0.0132627,0.0127478
1.7587,0.0312509,0.0300974,0.0280596,0.0274337,0.0253794,0.0218039,0.0138579,0.0140918,0.0125354,0.0127481
1.80899,0.0316403,0.0318791,0.0305434,0.0296042,0.0272027,0.0249314,0.0140927,0.0146505,0.0140821,0.014028
1.81356,0.03255,0.0325409,0.0309359,0.0305414,0.0282217,0.0260298,0.0140521,0.0143885,0.0139283,0.0138366
1.9034801,0.0287144,0.0282773,0.0277366,0.0271059,0.0245882,0.0222445,0.0129099,0.0136483,0.0131404,0.0131324
1.79222,0.0310917,0.0301794,0.0289873,0.0290526,0.0260391,0.0233709,0.0140488,0.014564,0.0138721,0.014185
1.2954,0.0294472,0.0273609,0.0265553,0.0261259,0.0230985,0.0215963,0.012648,0.0133111,0.0129338,0.0126183
1.4569401,0.0278195,0.0270392,0.0254831,0.0251983,0.0221751,0.020869,0.0142642,0.0140472,0.0134634,0.0133988
1.80442,0.0288285,0.0284055,0.0263075,0.0256301,0.0226943,0.0205916,0.0125462,0.0130702,0.0132627,0.0127478
1.7647901,0.0312509,0.0300974,0.0280596,0.0274337,0.0253794,0.0218039,0.0138579,0.0140918,0.0125354,0.0127481
1.81051,0.03255,0.0325409,0.0309359,0.0305414,0.0282217,0.0260298,0.0140521,0.0143885,0.0139283,0.0138366
1.89281,0.0305212,0.0295006,0.0282836,0.0280095,0.0257965,0.0230281,0.0142845,0.0133176,0.0136953,0.0140611
1.74041,0.0310917,0.0301794,0.0289873,0.0290526,0.0260391,0.0233709,0.0140488,0.014564,0.0138721,0.014185
1.34417,0.0294472,0.0273609,0.0265553,0.0261259,0.0230985,0.0215963,0.012648,0.0133111,0.0129338,0.0126183
1.38074,0.0273376,0.0283794,0.0267103,0.025421,0.0232928,0.0207637,0.0122262,0.0130161,0.0136284,0.012929
1.42037,0.0286106,0.028409,0.0265976,0.0257101,0.0235433,0.022114,0.0126172,0.0144792,0.0144658,0.014145
1.82575,0.0291654,0.028503,0.0278337,0.0270105,0.0240831,0.0215195,0.0131381,0.0136137,0.0129415,0.0125745
1.77394,0.0306142,0.0300143,0.0279676,0.0267388,0.0256933,0.0227484,0.012977,0.0137025,0.0131195,0.0132112
1.81204,0.0322066,0.0320061,0.0305592,0.0307061,0.0275199,0.0255564,0.0136864,0.0140266,0.0137304,0.0138608
1.8989,0.0287144,0.0282773,0.0277366,0.0271059,0.0245882,0.0222445,0.0129099,0.0136483,0.0131404,0.0131324
1.7312599,0.0308064,0.0289077,0.0287041,0.0282767,0.0253127,0.0225282,0.0137561,0.0138136,0.0133081,0.0135243
1.41427,0.0298583,0.0283015,0.0272068,0.0271432,0.0238549,0.0217686,0.0132191,0.0134934,0.0132247,0.0130721
1.3716,0.0286106,0.028409,0.0265976,0.0257101,0.0235433,0.022114,0.0126172,0.0144792,0.0144658,0.014145
1.86842,0.0283021,0.0287882,0.0268007,0.0261145,0.0241582,0.0206148,0.012399,0.0123022,0.0128689,0.0124087
1.79527,0.0300925,0.0293589,0.0274218,0.0263092,0.0240092,0.0219466,0.0131806,0.0128353,0.0135348,0.013066
1.78613,0.0300342,0.0298949,0.0278349,0.0271836,0.0256472,0.0217422,0.0130916,0.0135564,0.0140323,0.0138257
1.79222,0.032142,0.0326856,0.0308146,0.0301067,0.0276083,0.0253288,0.0143307,0.0148831,0.0141339,0.0139859
1.8912801,0.0296364,0.0290966,0.0279613,0.027642,0.0246057,0.0228861,0.013811,0.0133438,0.0130276,0.0130158
1.77698,0.0302462,0.0301429,0.0280458,0.0290487,0.0254643,0.0223179,0.0133061,0.0138519,0.0132412,0.0131778
1.38684,0.0291189,0.0287156,0.0268737,0.0268831,0.0235648,0.0222481,0.0131064,0.0138695,0.0137684,0.0132451
1.3685499,0.0274167,0.0275865,0.0264728,0.0262191,0.02246,0.0214491,0.0129364,0.0146857,0.0142524,0.0139076
